time,open,high,low,close,tick_volume,spread,real_volume
2025-09-29 07:00:00,3794.28,3808.84,3792.43,3805.01,8922,27,0
2025-09-29 08:00:00,3804.81,3814.37,3801.25,3813.45,12279,27,0
2025-09-29 09:00:00,3813.51,3819.69,3810.77,3817.36,13627,27,0
2025-09-29 10:00:00,3817.31,3819.3,3804.97,3806.18,11921,27,0
2025-09-29 11:00:00,3806.51,3819.38,3806.51,3818.71,9714,27,0
2025-09-29 12:00:00,3818.74,3819.55,3806.91,3807.43,8140,27,0
2025-09-29 13:00:00,3807.44,3818.37,3806.43,3817.83,9194,27,0
2025-09-29 14:00:00,3817.7,3831.27,3816.34,3828.9,11017,27,0
2025-09-29 15:00:00,3828.87,3830.26,3811.66,3813.68,16511,27,0
2025-09-29 16:00:00,3813.75,3827.97,3809.18,3821.31,19379,27,0
2025-09-29 17:00:00,3821.27,3830.53,3816.64,3828.15,18499,27,0
2025-09-29 18:00:00,3828.23,3833.14,3821.46,3830.3,14119,27,0
2025-09-29 19:00:00,3830.28,3833.42,3828.07,3830.24,8919,27,0
2025-09-29 20:00:00,3830.27,3832.75,3823.95,3828.83,9591,27,0
2025-09-29 21:00:00,3829.18,3830.6,3823.29,3824.44,7323,27,0
2025-09-29 22:00:00,3824.39,3829.7,3822.46,3828.64,8721,27,0
2025-09-29 23:00:00,3828.58,3833.98,3827.69,3833.38,3993,32,0
2025-09-30 01:00:00,3833.02,3833.5,3825.53,3830.61,3147,27,0
2025-09-30 02:00:00,3830.43,3833.27,3828.01,3832.79,3363,27,0
2025-09-30 03:00:00,3832.77,3840.54,3831.08,3838.93,9380,27,0
2025-09-30 04:00:00,3838.82,3850.7,3837.89,3847.92,12474,27,0
2025-09-30 05:00:00,3847.97,3851.83,3842.41,3847.9,10624,27,0
2025-09-30 06:00:00,3847.89,3866.97,3845.73,3864.63,10299,27,0
2025-09-30 07:00:00,3864.62,3866.95,3861.9,3866.88,6238,27,0
2025-09-30 08:00:00,3866.89,3870.24,3862.5,3869.53,10128,27,0
2025-09-30 09:00:00,3869.77,3871.52,3854.79,3855.71,12754,27,0
2025-09-30 10:00:00,3855.85,3859.37,3839.46,3843.65,13466,27,0
2025-09-30 11:00:00,3842.96,3847.06,3807.64,3816.2,18763,27,0
2025-09-30 12:00:00,3816.12,3821.34,3793.0,3798.72,16138,27,0
2025-09-30 13:00:00,3798.3,3814.51,3798.15,3812.07,10934,27,0
2025-09-30 14:00:00,3812.04,3817.67,3804.34,3815.15,10778,27,0
2025-09-30 15:00:00,3814.94,3821.57,3808.8,3819.24,13222,27,0
2025-09-30 16:00:00,3819.22,3829.94,3811.58,3823.72,16755,27,0
2025-09-30 17:00:00,3823.31,3854.34,3820.32,3854.05,19005,27,0
2025-09-30 18:00:00,3854.02,3854.12,3831.12,3838.95,17092,27,0
2025-09-30 19:00:00,3838.85,3847.88,3837.86,3845.92,10698,27,0
2025-09-30 20:00:00,3845.94,3849.17,3842.59,3843.97,8829,27,0
2025-09-30 21:00:00,3843.98,3848.96,3839.57,3847.92,7081,27,0
2025-09-30 22:00:00,3847.96,3860.68,3847.08,3858.96,8494,27,0
2025-09-30 23:00:00,3859.0,3860.0,3850.6,3858.83,6156,32,0
2025-10-01 01:00:00,3859.16,3861.3,3854.55,3859.89,4836,27,0
2025-10-01 02:00:00,3860.06,3862.92,3860.06,3862.69,3405,27,0
2025-10-01 03:00:00,3862.75,3865.27,3858.6,3860.6,6890,27,0
2025-10-01 04:00:00,3860.35,3868.86,3859.2,3868.84,7140,27,0
2025-10-01 05:00:00,3868.81,3875.34,3858.23,3863.35,11057,27,0
2025-10-01 06:00:00,3863.27,3866.3,3855.5,3861.89,9023,27,0
2025-10-01 07:00:00,3861.85,3864.9,3857.32,3864.8,6307,27,0
2025-10-01 08:00:00,3864.82,3869.65,3861.99,3863.25,7787,27,0
2025-10-01 09:00:00,3863.13,3864.83,3853.35,3859.04,10605,27,0
2025-10-01 10:00:00,3859.03,3879.62,3858.88,3879.14,12824,27,0
2025-10-01 11:00:00,3879.3,3895.13,3879.01,3892.9,13589,27,0
2025-10-01 12:00:00,3892.91,3895.0,3883.76,3888.93,10189,27,0
2025-10-01 13:00:00,3889.04,3889.55,3885.21,3887.45,8387,27,0
2025-10-01 14:00:00,3887.48,3888.41,3878.0,3883.53,8565,27,0
2025-10-01 15:00:00,3883.65,3891.03,3864.51,3870.28,18758,27,0
2025-10-01 16:00:00,3870.25,3876.95,3863.7,3872.85,17893,27,0
2025-10-01 17:00:00,3872.77,3878.59,3856.32,3872.96,19648,27,0
2025-10-01 18:00:00,3872.88,3876.74,3858.0,3868.41,18464,27,0
2025-10-01 19:00:00,3868.42,3871.5,3860.73,3870.78,11130,27,0
2025-10-01 20:00:00,3870.82,3871.83,3860.53,3860.74,9151,27,0
2025-10-01 21:00:00,3860.76,3866.26,3854.95,3862.13,11881,27,0
2025-10-01 22:00:00,3862.2,3870.86,3861.31,3867.72,9102,27,0
2025-10-01 23:00:00,3867.73,3867.81,3860.19,3865.53,5005,32,0
2025-10-02 01:00:00,3866.44,3870.96,3858.61,3862.04,3529,27,0
2025-10-02 02:00:00,3862.06,3866.53,3857.57,3863.39,5136,27,0
2025-10-02 03:00:00,3863.4,3863.66,3856.0,3856.03,7674,27,0
2025-10-02 04:00:00,3855.99,3864.99,3852.79,3864.91,7809,27,0
2025-10-02 05:00:00,3864.94,3869.93,3861.54,3866.08,6709,27,0
2025-10-02 06:00:00,3866.05,3869.36,3863.96,3866.44,4608,27,0
2025-10-02 07:00:00,3866.5,3867.57,3861.75,3864.15,3338,27,0
2025-10-02 08:00:00,3864.16,3871.19,3864.16,3867.82,5301,27,0
2025-10-02 09:00:00,3867.84,3874.15,3861.87,3864.08,7893,27,0
2025-10-02 10:00:00,3863.76,3874.66,3861.71,3868.51,11561,27,0
2025-10-02 11:00:00,3868.43,3878.55,3864.61,3874.45,8630,27,0
2025-10-02 12:00:00,3874.42,3879.69,3873.27,3879.05,7928,27,0
2025-10-02 13:00:00,3879.07,3883.74,3875.78,3881.76,7302,27,0
2025-10-02 14:00:00,3881.85,3886.63,3879.73,3886.27,8081,27,0
2025-10-02 15:00:00,3886.28,3891.9,3880.14,3884.4,13587,27,0
2025-10-02 16:00:00,3884.38,3896.83,3873.48,3875.16,18920,27,0
2025-10-02 17:00:00,3875.17,3876.68,3825.3,3839.82,24246,27,0
2025-10-02 18:00:00,3839.77,3844.68,3819.32,3828.22,22211,27,0
2025-10-02 19:00:00,3827.7,3845.19,3827.09,3844.76,16240,27,0
2025-10-02 20:00:00,3844.68,3847.65,3840.56,3844.19,10854,27,0
2025-10-02 21:00:00,3844.22,3851.5,3843.41,3850.83,7166,27,0
2025-10-02 22:00:00,3850.87,3858.99,3850.49,3855.51,9247,27,0
2025-10-02 23:00:00,3855.54,3859.23,3853.4,3856.31,3154,32,0
2025-10-03 01:00:00,3855.65,3858.59,3852.09,3856.99,3326,29,0
2025-10-03 02:00:00,3856.97,3863.64,3856.77,3862.39,3982,27,0
2025-10-03 03:00:00,3862.25,3862.69,3856.37,3856.91,6531,27,0
2025-10-03 04:00:00,3856.81,3862.52,3847.3,3858.4,10319,27,0
2025-10-03 05:00:00,3858.42,3859.01,3847.61,3848.14,6715,27,0
2025-10-03 06:00:00,3848.12,3850.85,3837.94,3842.58,8806,27,0
2025-10-03 07:00:00,3842.47,3848.19,3841.53,3843.9,5544,27,0
2025-10-03 08:00:00,3844.0,3859.1,3843.83,3855.04,7990,27,0
2025-10-03 09:00:00,3855.02,3860.88,3850.83,3859.07,7931,27,0
2025-10-03 10:00:00,3859.21,3865.08,3857.0,3864.15,7218,27,0
2025-10-03 11:00:00,3864.18,3865.6,3860.09,3864.74,6348,27,0
2025-10-03 12:00:00,3864.52,3864.82,3856.89,3864.22,6044,27,0
2025-10-03 13:00:00,3864.24,3867.6,3862.04,3865.61,7302,27,0
2025-10-03 14:00:00,3865.59,3867.02,3854.78,3861.98,9888,27,0
2025-10-03 15:00:00,3862.04,3874.91,3860.48,3873.89,12286,27,0
2025-10-03 16:00:00,3874.15,3890.76,3870.09,3882.77,18882,27,0
2025-10-03 17:00:00,3884.15,3885.41,3866.26,3879.58,21396,27,0
2025-10-03 18:00:00,3879.74,3891.55,3873.79,3889.44,15158,27,0
2025-10-03 19:00:00,3889.52,3889.71,3880.49,3883.71,11918,27,0
2025-10-03 20:00:00,3883.76,3885.86,3876.86,3881.7,13063,27,0
2025-10-03 21:00:00,3881.87,3889.19,3879.94,3885.96,10290,27,0
2025-10-03 22:00:00,3885.98,3889.04,3883.45,3885.55,8666,27,0
2025-10-03 23:00:00,3885.56,3887.47,3882.87,3886.4,3975,32,0
2025-10-06 01:00:00,3887.69,3900.43,3884.05,3899.43,6984,28,0
2025-10-06 02:00:00,3899.41,3920.74,3898.13,3909.59,12553,30,0
2025-10-06 03:00:00,3909.77,3909.86,3899.01,3900.5,14184,27,0
2025-10-06 04:00:00,3900.58,3918.2,3899.72,3917.89,10940,27,0
2025-10-06 05:00:00,3917.91,3924.53,3917.48,3920.96,9493,27,0
2025-10-06 06:00:00,3920.9,3931.88,3919.88,3929.43,9863,27,0
2025-10-06 07:00:00,3929.44,3940.26,3928.74,3938.53,10227,27,0
2025-10-06 08:00:00,3938.56,3944.98,3927.38,3932.52,12012,27,0
2025-10-06 09:00:00,3932.54,3934.71,3922.55,3934.21,12760,27,0
2025-10-06 10:00:00,3934.18,3943.77,3929.23,3941.56,14445,27,0
2025-10-06 11:00:00,3941.53,3949.41,3935.35,3942.42,13969,27,0
2025-10-06 12:00:00,3942.51,3944.8,3936.57,3942.26,9107,27,0
2025-10-06 13:00:00,3942.27,3946.63,3932.49,3942.2,9626,27,0
2025-10-06 14:00:00,3941.96,3942.73,3931.05,3938.3,12807,27,0
2025-10-06 15:00:00,3938.21,3941.19,3926.46,3934.07,18059,27,0
2025-10-06 16:00:00,3934.28,3947.03,3927.11,3944.66,18431,27,0
2025-10-06 17:00:00,3944.63,3958.67,3940.27,3954.96,19528,27,0
2025-10-06 18:00:00,3954.9,3963.89,3948.26,3962.4,16231,27,0
2025-10-06 19:00:00,3962.4,3970.03,3945.86,3953.94,16470,27,0
2025-10-06 20:00:00,3954.04,3958.9,3951.12,3957.79,11634,27,0
2025-10-06 21:00:00,3957.78,3960.55,3955.77,3958.38,7943,27,0
2025-10-06 22:00:00,3958.28,3964.82,3958.2,3959.33,8567,27,0
2025-10-06 23:00:00,3959.35,3962.26,3957.31,3960.83,3681,32,0
2025-10-07 01:00:00,3959.96,3976.16,3958.47,3963.4,9422,27,0
2025-10-07 02:00:00,3963.44,3972.52,3961.65,3969.44,6872,27,0
2025-10-07 03:00:00,3969.44,3977.33,3961.42,3962.65,13017,27,0
2025-10-07 04:00:00,3962.64,3963.71,3955.89,3958.09,10904,27,0
2025-10-07 05:00:00,3958.06,3966.85,3957.35,3964.83,7040,27,0
2025-10-07 06:00:00,3964.8,3974.59,3960.76,3973.34,8176,27,0
2025-10-07 07:00:00,3973.33,3976.84,3971.39,3975.85,7409,27,0
2025-10-07 08:00:00,3975.7,3976.74,3960.12,3964.68,11641,27,0
2025-10-07 09:00:00,3964.74,3966.18,3953.77,3955.0,11170,27,0
2025-10-07 10:00:00,3955.06,3956.08,3943.37,3945.88,17594,27,0
2025-10-07 11:00:00,3945.82,3953.85,3940.82,3951.26,12699,27,0
2025-10-07 12:00:00,3951.23,3963.37,3951.01,3955.07,10593,27,0
2025-10-07 13:00:00,3955.06,3962.67,3953.96,3959.92,8021,27,0
2025-10-07 14:00:00,3960.06,3968.99,3956.26,3966.92,8980,27,0
2025-10-07 15:00:00,3966.66,3980.0,3964.3,3979.43,14450,27,0
2025-10-07 16:00:00,3979.45,3985.53,3970.37,3979.11,18698,27,0
2025-10-07 17:00:00,3979.13,3986.7,3968.93,3985.53,20335,27,0
2025-10-07 18:00:00,3985.5,3990.96,3961.82,3966.01,21792,27,0
2025-10-07 19:00:00,3966.28,3979.48,3963.05,3976.58,18841,27,0
2025-10-07 20:00:00,3976.61,3987.62,3976.43,3980.82,13938,27,0
2025-10-07 21:00:00,3980.89,3983.84,3974.09,3981.0,12189,27,0
2025-10-07 22:00:00,3980.99,3983.29,3978.56,3980.06,8842,27,0
2025-10-07 23:00:00,3980.08,3986.42,3980.08,3984.82,3636,32,0
2025-10-08 01:00:00,3984.05,3990.58,3983.28,3989.45,3716,27,0
2025-10-08 02:00:00,3989.45,3995.82,3988.31,3994.29,5050,27,0
2025-10-08 03:00:00,3994.32,3999.3,3989.48,3992.33,9598,27,0
2025-10-08 04:00:00,3992.24,4000.65,3984.43,4000.61,12624,27,0
2025-10-08 05:00:00,4000.51,4011.59,3995.7,4011.51,10362,27,0
2025-10-08 06:00:00,4011.45,4016.45,4008.8,4014.59,8577,27,0
2025-10-08 07:00:00,4014.58,4027.17,4014.58,4026.74,9487,27,0
2025-10-08 08:00:00,4026.7,4036.94,4024.5,4029.09,11073,27,0
2025-10-08 09:00:00,4029.08,4032.94,4021.29,4031.48,12840,27,0
2025-10-08 10:00:00,4031.26,4038.95,4030.04,4034.16,12185,27,0
2025-10-08 11:00:00,4034.04,4040.43,4033.13,4036.23,10095,27,0
2025-10-08 12:00:00,4036.25,4049.44,4030.64,4049.19,10841,27,0
2025-10-08 13:00:00,4049.17,4049.47,4033.44,4037.03,11908,27,0
2025-10-08 14:00:00,4037.0,4038.03,4031.99,4037.93,10255,27,0
2025-10-08 15:00:00,4037.78,4046.37,4031.0,4039.91,15020,27,0
2025-10-08 16:00:00,4039.83,4049.28,4026.26,4038.24,20177,27,0
2025-10-08 17:00:00,4038.15,4049.05,4035.54,4048.07,18515,27,0
2025-10-08 18:00:00,4048.12,4050.48,4037.1,4045.56,16962,27,0
2025-10-08 19:00:00,4045.64,4059.08,4044.26,4056.5,14866,27,0
2025-10-08 20:00:00,4056.52,4057.89,4042.87,4051.16,12611,27,0
2025-10-08 21:00:00,4051.17,4053.19,4038.63,4049.85,14928,27,0
2025-10-08 22:00:00,4049.87,4054.61,4031.97,4044.9,16483,27,0
2025-10-08 23:00:00,4044.79,4046.53,4038.57,4041.22,5181,32,0
2025-10-09 01:00:00,4042.73,4042.73,4015.19,4021.16,7382,27,0
2025-10-09 02:00:00,4021.24,4021.74,4001.2,4011.54,11958,27,0
2025-10-09 03:00:00,4011.43,4027.9,4008.64,4022.88,13369,27,0
2025-10-09 04:00:00,4022.9,4036.35,4008.21,4019.66,19922,27,0
2025-10-09 05:00:00,4019.61,4021.16,4002.55,4018.54,14884,27,0
2025-10-09 06:00:00,4018.51,4029.45,4017.2,4026.62,9319,27,0
2025-10-09 07:00:00,4026.63,4040.95,4026.63,4038.89,7668,27,0
2025-10-09 08:00:00,4038.65,4043.59,4034.33,4039.63,10521,27,0
2025-10-09 09:00:00,4039.66,4040.9,4022.58,4026.04,13980,27,0
2025-10-09 10:00:00,4025.96,4032.71,4024.7,4031.46,13149,27,0
2025-10-09 11:00:00,4031.45,4040.25,4030.22,4038.13,9617,27,0
2025-10-09 12:00:00,4038.12,4041.98,4034.16,4037.41,9122,27,0
2025-10-09 13:00:00,4037.39,4044.15,4036.23,4044.11,6473,27,0
2025-10-09 14:00:00,4044.12,4046.6,4033.49,4044.36,10443,27,0
2025-10-09 15:00:00,4044.32,4053.63,4037.37,4053.31,13636,27,0
2025-10-09 16:00:00,4053.35,4057.75,4017.17,4017.17,25177,27,0
2025-10-09 17:00:00,4017.24,4029.09,4003.85,4024.12,26884,27,0
2025-10-09 18:00:00,4024.08,4028.56,4006.24,4014.58,22890,27,0
2025-10-09 19:00:00,4014.4,4021.67,3963.78,3968.21,22302,27,0
2025-10-09 20:00:00,3968.55,3974.04,3944.63,3950.18,22267,27,0
2025-10-09 21:00:00,3950.07,3968.68,3949.43,3957.19,16300,27,0
2025-10-09 22:00:00,3957.34,3981.98,3955.07,3972.97,15121,27,0
2025-10-09 23:00:00,3972.99,3978.91,3972.84,3976.54,4957,32,0
2025-10-10 01:00:00,3975.0,3981.27,3958.57,3975.22,5356,27,0
2025-10-10 02:00:00,3975.25,3990.75,3974.49,3989.86,6906,27,0
2025-10-10 03:00:00,3989.85,3994.31,3985.44,3990.85,9291,27,0
2025-10-10 04:00:00,3990.95,3992.32,3969.91,3973.11,15304,27,0
2025-10-10 05:00:00,3973.1,3986.71,3973.1,3978.46,10320,27,0
2025-10-10 06:00:00,3978.5,3979.13,3960.79,3961.88,11520,27,0
2025-10-10 07:00:00,3961.87,3966.64,3946.97,3966.24,10796,27,0
2025-10-10 08:00:00,3966.21,3977.64,3965.57,3974.72,11788,31,0
2025-10-10 09:00:00,3974.77,3975.94,3962.61,3968.26,14298,27,0
2025-10-10 10:00:00,3968.25,3976.16,3952.46,3971.9,15187,27,0
2025-10-10 11:00:00,3971.92,3994.63,3970.09,3991.99,12709,27,0
2025-10-10 12:00:00,3992.03,4006.63,3990.17,3995.62,14341,27,0
2025-10-10 13:00:00,3995.5,4000.02,3990.87,3993.74,11451,27,0
2025-10-10 14:00:00,3993.83,3999.77,3983.63,3987.01,12584,27,0
2025-10-10 15:00:00,3987.05,3993.43,3980.12,3985.52,15557,27,0
2025-10-10 16:00:00,3985.49,3998.08,3975.45,3980.25,22385,27,0
2025-10-10 17:00:00,3980.13,3994.04,3970.57,3990.05,21718,27,0
2025-10-10 18:00:00,3989.99,4022.83,3987.97,3997.92,28624,27,0
2025-10-10 19:00:00,3997.93,3998.79,3977.31,3983.29,23708,27,0
2025-10-10 20:00:00,3983.55,3991.92,3974.99,3989.78,20344,27,0
2025-10-10 21:00:00,3989.89,4009.03,3984.18,3999.05,16750,27,0
2025-10-10 22:00:00,3999.04,4021.27,3995.71,4011.21,16420,27,0
2025-10-10 23:00:00,4011.03,4020.61,4005.71,4017.3,7961,32,0
2025-10-13 01:00:00,4000.84,4045.16,3995.36,4042.2,8152,27,0
2025-10-13 02:00:00,4042.07,4059.8,4032.12,4035.06,12025,27,0
2025-10-13 03:00:00,4035.09,4059.64,4024.46,4043.71,17462,27,0
2025-10-13 04:00:00,4043.67,4054.9,4035.63,4053.03,16528,27,0
2025-10-13 05:00:00,4052.97,4055.79,4041.59,4048.03,10270,27,0
2025-10-13 06:00:00,4048.01,4056.18,4046.22,4051.78,8899,27,0
2025-10-13 07:00:00,4051.81,4059.23,4051.0,4056.14,6142,27,0
2025-10-13 08:00:00,4056.1,4078.08,4055.15,4063.5,13140,27,0
2025-10-13 09:00:00,4063.55,4073.37,4059.41,4069.29,13245,27,0
2025-10-13 10:00:00,4068.94,4077.47,4066.5,4071.08,11229,27,0
2025-10-13 11:00:00,4070.9,4079.09,4068.99,4077.75,10569,27,0
2025-10-13 12:00:00,4077.65,4079.73,4070.3,4077.36,9103,27,0
2025-10-13 13:00:00,4077.34,4085.11,4071.23,4080.88,9508,27,0
2025-10-13 14:00:00,4080.65,4084.54,4073.59,4073.9,11160,27,178375
2025-10-13 15:00:00,4074.01,4085.74,4073.17,4079.57,13400,27,0
2025-10-13 16:00:00,4079.54,4095.62,4078.12,4094.06,18565,27,0
2025-10-13 17:00:00,4094.02,4103.72,4090.61,4097.44,18406,27,0
2025-10-13 18:00:00,4097.36,4107.28,4091.66,4104.85,15135,27,0
2025-10-13 19:00:00,4104.83,4116.97,4103.87,4105.6,15744,27,0
2025-10-13 20:00:00,4105.66,4115.24,4100.19,4103.61,13875,27,0
2025-10-13 21:00:00,4103.54,4107.51,4099.32,4101.6,9645,27,0
2025-10-13 22:00:00,4101.59,4110.8,4090.64,4108.59,11144,27,0
2025-10-13 23:00:00,4108.55,4112.63,4105.94,4109.88,3651,32,0
2025-10-14 01:00:00,4110.55,4115.55,4106.63,4114.78,4536,27,0
2025-10-14 02:00:00,4114.55,4132.23,4112.81,4127.97,8896,27,0
2025-10-14 03:00:00,4127.94,4130.06,4119.5,4124.37,11649,27,0
2025-10-14 04:00:00,4124.29,4149.8,4123.23,4137.13,18626,27,0
2025-10-14 05:00:00,4137.14,4149.66,4136.82,4145.89,13045,27,0
2025-10-14 06:00:00,4145.87,4166.18,4145.11,4163.28,13923,27,0
2025-10-14 07:00:00,4163.36,4169.8,4155.81,4168.02,11135,27,0
2025-10-14 08:00:00,4167.66,4179.56,4110.7,4121.04,20309,27,0
2025-10-14 09:00:00,4121.12,4133.74,4090.5,4112.15,24163,27,0
2025-10-14 10:00:00,4112.1,4127.73,4102.4,4126.23,16673,27,0
2025-10-14 11:00:00,4126.13,4144.99,4124.59,4143.98,14876,27,0
2025-10-14 12:00:00,4143.94,4144.23,4121.82,4127.43,12958,27,0
2025-10-14 13:00:00,4127.47,4144.23,4124.96,4131.62,12702,27,0
2025-10-14 14:00:00,4131.65,4137.78,4125.66,4130.42,11932,27,0
2025-10-14 15:00:00,4130.51,4134.38,4103.47,4106.56,18025,27,0
2025-10-14 16:00:00,4106.6,4129.41,4097.93,4124.05,24146,27,0
2025-10-14 17:00:00,4124.08,4137.43,4121.22,4129.08,20157,27,0
2025-10-14 18:00:00,4129.04,4142.6,4126.12,4138.02,16954,27,0
2025-10-14 19:00:00,4137.99,4155.12,4127.78,4140.25,17271,27,0
2025-10-14 20:00:00,4140.27,4152.94,4137.14,4148.11,15028,27,0
2025-10-14 21:00:00,4148.08,4152.43,4143.0,4148.17,10657,27,0
2025-10-14 22:00:00,4148.29,4150.46,4134.37,4141.46,12626,27,0
2025-10-14 23:00:00,4141.44,4146.01,4139.21,4142.78,4566,30,0
2025-10-15 01:00:00,4142.92,4163.63,4140.47,4158.34,6165,27,0
2025-10-15 02:00:00,4158.48,4167.02,4157.1,4161.51,5228,27,0
2025-10-15 03:00:00,4161.35,4169.57,4153.8,4162.41,9934,27,0
2025-10-15 04:00:00,4162.46,4186.57,4162.07,4181.61,15369,27,0
2025-10-15 05:00:00,4181.67,4184.37,4167.03,4176.44,11756,27,0
2025-10-15 06:00:00,4176.45,4190.85,4176.0,4186.87,8095,27,0
2025-10-15 07:00:00,4187.0,4187.39,4173.25,4179.6,6393,27,0
2025-10-15 08:00:00,4179.56,4193.61,4176.54,4185.85,10849,27,0
2025-10-15 09:00:00,4185.86,4200.15,4184.2,4199.39,10748,27,0
2025-10-15 10:00:00,4199.24,4209.69,4194.47,4207.58,9273,27,0
2025-10-15 11:00:00,4207.75,4218.1,4207.05,4208.16,9294,27,0
2025-10-15 12:00:00,4208.31,4211.96,4164.31,4192.48,14321,27,0
2025-10-15 13:00:00,4192.44,4206.27,4190.48,4202.57,9387,27,0
2025-10-15 14:00:00,4202.54,4204.12,4193.53,4198.57,8329,27,0
2025-10-15 15:00:00,4198.63,4202.74,4176.48,4190.61,15505,27,0
2025-10-15 16:00:00,4190.58,4198.73,4182.81,4192.02,18092,27,0
2025-10-15 17:00:00,4191.89,4212.23,4191.49,4199.94,17839,27,0
2025-10-15 18:00:00,4199.92,4203.04,4179.79,4190.48,18918,27,0
2025-10-15 19:00:00,4190.5,4199.88,4186.23,4198.86,13589,27,0
2025-10-15 20:00:00,4198.97,4199.6,4182.61,4197.75,14653,27,0
2025-10-15 21:00:00,4197.77,4204.57,4195.34,4200.72,12313,27,0
2025-10-15 22:00:00,4200.67,4213.49,4200.42,4210.32,12098,27,0
2025-10-15 23:00:00,4210.33,4212.59,4205.96,4207.27,4590,30,0
2025-10-16 01:00:00,4207.75,4215.49,4199.55,4213.23,5772,27,0
2025-10-16 02:00:00,4212.94,4215.78,4206.11,4209.42,5896,27,0
2025-10-16 03:00:00,4209.43,4227.12,4204.91,4210.56,11147,27,0
2025-10-16 04:00:00,4210.48,4232.87,4210.47,4230.24,13834,27,0
2025-10-16 05:00:00,4230.23,4239.48,4225.85,4239.42,9110,27,0
2025-10-16 06:00:00,4239.3,4242.02,4229.07,4233.77,10346,27,0
2025-10-16 07:00:00,4233.48,4239.28,4228.03,4233.47,7815,27,0
2025-10-16 08:00:00,4233.46,4234.68,4203.43,4204.73,16543,27,0
2025-10-16 09:00:00,4204.7,4227.22,4203.53,4222.72,14394,27,0
2025-10-16 10:00:00,4222.71,4233.91,4222.15,4230.42,10476,27,0
2025-10-16 11:00:00,4230.38,4235.91,4228.51,4232.78,7926,33,0
2025-10-16 12:00:00,4232.8,4241.68,4222.01,4239.4,9109,33,0
2025-10-16 13:00:00,4239.28,4245.9,4234.27,4242.63,8797,33,0
2025-10-16 14:00:00,4242.66,4247.48,4239.46,4240.51,8740,33,0
2025-10-16 15:00:00,4240.66,4250.98,4227.53,4235.85,13545,33,0
2025-10-16 16:00:00,4236.07,4258.66,4234.78,4246.16,18796,33,0
2025-10-16 17:00:00,4246.13,4267.46,4245.32,4263.22,18607,33,0
2025-10-16 18:00:00,4263.33,4275.92,4260.8,4273.43,15999,33,0
2025-10-16 19:00:00,4273.83,4291.92,4261.32,4282.56,22535,33,0
2025-10-16 20:00:00,4282.55,4298.63,4280.08,4293.78,17743,33,0
2025-10-16 21:00:00,4293.85,4294.82,4273.18,4290.95,16823,33,0
2025-10-16 22:00:00,4290.92,4312.84,4287.74,4307.15,14587,33,0
2025-10-16 23:00:00,4307.2,4330.5,4307.2,4326.95,9324,33,0
2025-10-17 01:00:00,4332.1,4378.23,4326.95,4346.69,13940,33,0
2025-10-17 02:00:00,4346.7,4379.14,4341.55,4365.67,12184,33,0
2025-10-17 03:00:00,4365.48,4371.49,4353.43,4358.1,14143,33,0
2025-10-17 04:00:00,4357.97,4362.06,4279.17,4313.86,24208,33,0
2025-10-17 05:00:00,4313.9,4348.4,4312.38,4342.34,18585,33,0
2025-10-17 06:00:00,4342.35,4366.67,4338.66,4366.67,13692,33,0
2025-10-17 07:00:00,4366.66,4376.96,4355.14,4376.27,12243,33,0
2025-10-17 08:00:00,4376.35,4378.43,4342.2,4365.31,16116,37,0
2025-10-17 09:00:00,4365.4,4369.5,4346.59,4360.29,18223,37,0
2025-10-17 10:00:00,4360.03,4361.7,4319.61,4342.18,20034,37,0
2025-10-17 11:00:00,4342.23,4349.67,4320.93,4347.71,18277,39,0
2025-10-17 12:00:00,4347.7,4348.24,4332.02,4340.06,13344,39,0
2025-10-17 13:00:00,4340.03,4342.05,4319.44,4327.68,14640,39,0
2025-10-17 14:00:00,4327.49,4335.81,4286.69,4287.23,19541,39,0
2025-10-17 15:00:00,4287.2,4319.93,4283.47,4314.46,21008,39,0
2025-10-17 16:00:00,4314.48,4317.76,4258.53,4273.71,24938,39,0
2025-10-17 17:00:00,4273.68,4274.27,4216.88,4248.95,29230,39,0
2025-10-17 18:00:00,4248.93,4259.29,4230.94,4237.32,21418,39,0
2025-10-17 19:00:00,4237.29,4244.73,4200.66,4204.74,23280,39,0
2025-10-17 20:00:00,4204.88,4228.33,4186.28,4221.03,21665,39,0
2025-10-17 21:00:00,4221.55,4244.47,4218.07,4235.39,15590,39,0
2025-10-17 22:00:00,4235.37,4237.68,4212.49,4225.71,13969,39,0
2025-10-17 23:00:00,4225.81,4253.26,4219.97,4250.19,8504,40,0
2025-10-20 01:00:00,4252.68,4267.66,4239.95,4255.45,9546,39,0
2025-10-20 02:00:00,4255.46,4255.98,4234.0,4237.75,11643,39,0
2025-10-20 03:00:00,4237.76,4250.68,4218.86,4249.54,17644,39,0
2025-10-20 04:00:00,4249.58,4268.77,4229.32,4262.35,19698,39,0
2025-10-20 05:00:00,4262.41,4271.16,4253.23,4255.5,14282,39,0
2025-10-20 06:00:00,4255.51,4265.12,4248.59,4264.56,11851,39,0
2025-10-20 07:00:00,4264.67,4268.13,4260.26,4266.15,6912,39,0
2025-10-20 08:00:00,4265.78,4266.66,4239.53,4239.7,15031,39,0
2025-10-20 09:00:00,4239.86,4245.71,4221.32,4236.12,16120,39,0
2025-10-20 10:00:00,4236.15,4260.77,4234.8,4255.07,12398,39,0
